transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,qty,rate,tax,total_amt,store_type,transaction_type
15299506861,274982,2014-03-02,11,5,1,548,57.54,605.54,e-Shop,Sale
39269527891,274811,2014-03-02,4,3,5,1376,722.4,7602.4,e-Shop,Sale
4144418176,274554,2014-03-02,11,5,4,995,417.9,4397.9,e-Shop,Sale
39331157930,273081,2014-03-02,8,3,3,905,285.075,3000.075,e-Shop,Sale
4295223327,272031,2014-03-02,9,3,4,527,221.34,2329.34,Flagship store,Sale
92456150942,267489,2014-03-02,1,1,4,587,246.54,2594.54,TeleShop,Sale
91386723763,269188,2014-03-02,8,3,3,736,231.84,2439.84,TeleShop,Sale
69697587133,267045,2014-03-02,6,5,5,467,245.175,2580.175,e-Shop,Sale
96260208601,271379,2014-03-02,1,2,4,221,92.82,976.82,MBR,Sale
74761759329,267464,2014-03-02,4,2,1,930,97.65,1027.65,TeleShop,Sale
84097282175,269273,2014-03-02,1,2,-3,1207,380.205,-4001.205,e-Shop,Return
73384846911,273877,2014-03-02,10,3,3,97,30.555,321.555,Flagship store,Sale
97988621875,274923,2014-03-02,7,5,3,837,263.655,2774.655,e-Shop,Sale
69670072494,267594,2014-03-02,9,3,-1,176,18.48,-194.48,MBR,Return
75739743151,271426,2014-03-02,10,5,1,1119,117.495,1236.495,Flagship store,Sale
92912620218,273184,2014-03-02,3,1,1,1034,108.57,1142.57,e-Shop,Sale
32254231201,274148,2014-02-02,4,1,2,135,28.35,298.35,Flagship store,Sale
44712169710,268835,2014-02-02,2,6,1,1132,118.86,1250.86,MBR,Sale
11824708239,274999,2014-02-02,1,1,1,1430,150.15,1580.15,e-Shop,Sale
2308796520,271367,2014-02-02,12,5,1,181,19.005,200.005,e-Shop,Sale
56705966619,274984,2014-02-02,12,5,4,631,265.02,2789.02,MBR,Sale
54450927619,271534,2014-02-02,1,1,4,172,72.24,760.24,e-Shop,Sale
11737727324,272392,2014-02-02,8,3,-4,402,168.84,-1776.84,MBR,Return
7338933735,271474,2014-02-02,6,5,-4,173,72.66,-764.66,TeleShop,Return
28026773569,268855,2014-02-02,11,5,5,476,249.9,2629.9,MBR,Sale
34115286752,266918,2014-02-02,10,6,-3,1381,435.015,-4578.015,TeleShop,Return
12521530918,269259,2014-02-02,1,4,4,1424,598.08,6294.08,e-Shop,Sale
27554857220,268635,2014-02-02,3,5,1,705,74.025,779.025,MBR,Sale
23061342609,267265,2014-02-02,2,6,5,1469,771.225,8116.225,TeleShop,Sale
46014921346,268171,2014-02-02,10,5,2,1275,267.75,2817.75,Flagship store,Sale
10234543774,268164,2014-02-02,1,4,4,526,220.92,2324.92,MBR,Sale
58350344910,266820,2014-02-02,10,6,1,447,46.935,493.935,Flagship store,Sale
84926678995,267489,2014-02-02,3,2,2,354,74.34,782.34,MBR,Sale
79846979351,270050,2014-02-02,12,5,5,197,103.425,1088.425,e-Shop,Sale
87197016917,268736,2014-02-02,8,3,-4,461,193.62,-2037.62,Flagship store,Return
52287442334,270213,2014-01-02,3,1,1,834,87.57,921.57,MBR,Sale
2547329505,271176,2014-01-02,3,1,-5,1428,749.7,-7889.7,TeleShop,Return
32636903929,270875,2014-01-02,10,3,2,316,66.36,698.36,e-Shop,Sale
60097466271,273973,2014-01-02,7,5,-5,859,450.975,-4745.975,Flagship store,Return
11640587371,274653,2014-01-02,5,3,1,978,102.69,1080.69,e-Shop,Sale
1061032496,272607,2014-01-02,9,3,5,924,485.1,5105.1,MBR,Sale
13196430748,268847,2014-01-02,2,6,-5,1444,758.1,-7978.1,MBR,Return
23986203278,271986,2014-01-02,9,3,3,1128,355.32,3739.32,e-Shop,Sale
77992614666,267734,2014-01-02,4,2,4,1124,472.08,4968.08,e-Shop,Sale
95849732397,271328,2014-01-02,4,1,2,841,176.61,1858.61,MBR,Sale
82379417230,269090,2014-01-02,1,1,1,615,64.575,679.575,Flagship store,Sale
82547296361,267651,2014-01-02,2,6,5,737,386.925,4071.925,MBR,Sale
92368680425,273271,2014-01-02,10,6,4,775,325.5,3425.5,MBR,Sale
76021787833,269476,2014-01-02,4,1,2,418,87.78,923.78,e-Shop,Sale
99362089069,272675,2014-01-02,2,6,4,1168,490.56,5162.56,e-Shop,Sale
85730195332,271596,2014-01-02,9,3,4,549,230.58,2426.58,e-Shop,Sale
16390149843,274799,2014-01-31,12,6,5,1476,774.9,8154.9,MBR,Sale
61655584546,274587,2014-01-31,6,5,4,461,193.62,2037.62,Flagship store,Sale
60138593216,270888,2014-01-31,4,4,3,827,260.505,2741.505,e-Shop,Sale
12315701321,268516,2014-01-31,7,5,3,762,240.03,2526.03,e-Shop,Sale
37900856424,272463,2014-01-31,4,3,4,1224,514.08,5410.08,MBR,Sale
33656527085,273167,2014-01-31,4,4,2,1085,227.85,2397.85,e-Shop,Sale
22826695874,270949,2014-01-31,1,1,4,1481,622.02,6546.02,e-Shop,Sale
54552813204,271974,2014-01-31,10,3,5,1141,599.025,6304.025,e-Shop,Sale
6472413088,272105,2014-01-31,11,6,2,476,99.96,1051.96,e-Shop,Sale
58623171425,269732,2014-01-31,2,6,3,461,145.215,1528.215,TeleShop,Sale
53323992234,273271,2014-01-31,3,1,5,376,197.4,2077.4,TeleShop,Sale
27205845162,267858,2014-01-31,7,5,4,1145,480.9,5060.9,e-Shop,Sale
80295560781,274331,2014-01-31,6,5,4,147,61.74,649.74,MBR,Sale
66476158995,270580,2014-01-31,4,3,4,1472,618.24,6506.24,TeleShop,Sale
79213950689,268047,2014-01-31,12,5,5,1290,677.25,7127.25,e-Shop,Sale
67548143862,272515,2014-01-31,1,4,2,586,123.06,1295.06,MBR,Sale
65391787776,268050,2014-01-31,1,2,3,686,216.09,2274.09,e-Shop,Sale
77398776562,270526,2014-01-31,2,6,-4,858,360.36,-3792.36,Flagship store,Return
92879441377,270678,2014-01-31,4,4,1,544,57.12,601.12,e-Shop,Sale
97019027374,267702,2014-01-31,12,5,2,681,143.01,1505.01,TeleShop,Sale
2547329505,271176,2014-01-30,3,1,5,1428,749.7,7889.7,TeleShop,Sale
57678857295,270633,2014-01-30,1,2,2,497,104.37,1098.37,MBR,Sale
58232578746,271758,2014-01-30,1,4,2,592,124.32,1308.32,MBR,Sale
21274376720,273590,2014-01-30,3,5,5,109,57.225,602.225,TeleShop,Sale
41925796707,268548,2014-01-30,12,6,-2,615,129.15,-1359.15,TeleShop,Return
1657099167,270780,2014-01-30,10,5,2,389,81.69,859.69,TeleShop,Sale
34629693730,272996,2014-01-30,11,5,5,969,508.725,5353.725,TeleShop,Sale
58390178469,275082,2014-01-30,4,3,1,1098,115.29,1213.29,MBR,Sale
44443398067,266974,2014-01-30,3,1,-1,484,50.82,-534.82,Flagship store,Return
79276691171,273703,2014-01-30,10,6,3,895,281.925,2966.925,e-Shop,Sale
94902984271,270831,2014-01-30,8,3,-5,1221,641.025,-6746.025,Flagship store,Return
86716056028,268479,2014-01-30,6,5,2,491,103.11,1085.11,MBR,Sale
91119052519,270293,2014-01-30,4,3,4,1375,577.5,6077.5,TeleShop,Sale
77398776562,270526,2014-01-30,2,6,4,858,360.36,3792.36,Flagship store,Sale
71940489641,269392,2014-01-30,7,5,4,281,118.02,1242.02,e-Shop,Sale
87197016917,268736,2014-01-30,8,3,4,461,193.62,2037.62,Flagship store,Sale
69670072494,267594,2014-01-30,9,3,1,176,18.48,194.48,MBR,Sale
92449967953,270839,2014-01-30,12,6,1,285,29.925,314.925,TeleShop,Sale
64764218477,268790,2014-01-30,3,1,5,848,445.2,4685.2,e-Shop,Sale
68543654749,272529,2014-01-30,6,5,1,331,34.755,365.755,MBR,Sale
8172983400,271972,2014-01-29,4,3,2,583,122.43,1288.43,TeleShop,Sale
7338933735,271474,2014-01-29,6,5,4,173,72.66,764.66,TeleShop,Sale
36807187754,275075,2014-01-29,1,2,5,713,374.325,3939.325,e-Shop,Sale
54292751087,271567,2014-01-29,4,4,1,778,81.69,859.69,MBR,Sale
58625169841,273386,2014-01-29,6,5,2,511,107.31,1129.31,MBR,Sale
37626170750,271304,2014-01-29,9,3,1,769,80.745,849.745,e-Shop,Sale
39666063873,273509,2014-01-29,4,4,4,516,216.72,2280.72,TeleShop,Sale
25599059324,267547,2014-01-29,1,4,3,1023,322.245,3391.245,e-Shop,Sale
34360043512,271858,2014-01-29,10,5,1,1046,109.83,1155.83,e-Shop,Sale
21647178150,274923,2014-01-29,7,5,5,812,426.3,4486.3,Flagship store,Sale
15889392076,269831,2014-01-29,6,5,3,822,258.93,2724.93,TeleShop,Sale
49989506732,271833,2014-01-29,9,3,1,756,79.38,835.38,e-Shop,Sale
6817548315,268266,2014-01-29,11,5,1,1132,118.86,1250.86,TeleShop,Sale
23926337037,269780,2014-01-29,4,2,2,1392,292.32,3076.32,e-Shop,Sale
17471192489,271500,2014-01-29,4,4,4,526,220.92,2324.92,TeleShop,Sale
65582112405,267243,2014-01-29,1,1,3,1259,396.585,4173.585,e-Shop,Sale
79594896765,274756,2014-01-29,3,1,3,269,84.735,891.735,Flagship store,Sale
84097282175,269273,2014-01-29,1,2,3,1207,380.205,4001.205,e-Shop,Sale
89609082257,266993,2014-01-29,9,3,2,1245,261.45,2751.45,TeleShop,Sale
94244420943,271294,2014-01-29,3,5,5,810,425.25,4475.25,e-Shop,Sale
83345972260,267740,2014-01-29,12,5,-3,133,41.895,-440.895,MBR,Return
74045977498,268998,2014-01-29,11,5,1,814,85.47,899.47,Flagship store,Sale
79699211411,272286,2014-01-29,10,6,1,763,80.115,843.115,MBR,Sale
85527129080,271161,2014-01-29,12,5,4,983,412.86,4344.86,TeleShop,Sale
88864598282,268992,2014-01-29,11,6,-2,615,129.15,-1359.15,e-Shop,Return
78612992935,268810,2014-01-29,1,1,-5,407,213.675,-2248.675,e-Shop,Return
64939234724,270240,2014-01-29,1,1,4,644,270.48,2846.48,e-Shop,Sale
59944705244,274739,2014-01-28,10,6,5,1440,756,7956,MBR,Sale
4535841537,271224,2014-01-28,1,4,5,1306,685.65,7215.65,TeleShop,Sale
46741038644,273026,2014-01-28,7,5,5,1163,610.575,6425.575,MBR,Sale
29893265549,267656,2014-01-28,4,4,-3,962,303.03,-3189.03,MBR,Return
33802822011,269612,2014-01-28,8,3,-2,299,62.79,-660.79,e-Shop,Return
54640842539,270036,2014-01-28,3,1,5,428,224.7,2364.7,e-Shop,Sale
58703900633,270106,2014-01-28,2,6,5,1048,550.2,5790.2,e-Shop,Sale
50475842661,268099,2014-01-28,4,1,2,1171,245.91,2587.91,e-Shop,Sale
61822316053,274408,2014-01-28,7,5,4,1382,580.44,6108.44,Flagship store,Sale
10514896400,267909,2014-01-28,11,6,5,1190,624.75,6574.75,e-Shop,Sale
37053723982,267912,2014-01-28,7,5,3,1021,321.615,3384.615,Flagship store,Sale
20069075349,267771,2014-01-28,12,5,-5,416,218.4,-2298.4,MBR,Return
64030190529,269524,2014-01-28,1,4,5,525,275.625,2900.625,e-Shop,Sale
98359405385,274331,2014-01-28,3,5,4,1314,551.88,5807.88,MBR,Sale
99564160197,275204,2014-01-28,2,6,5,868,455.7,4795.7,MBR,Sale
82925613862,274728,2014-01-28,4,2,5,450,236.25,2486.25,e-Shop,Sale
88066189956,269413,2014-01-28,1,4,5,661,347.025,3652.025,MBR,Sale
78915377743,272556,2014-01-28,6,5,5,98,51.45,541.45,e-Shop,Sale
79991586084,268211,2014-01-28,1,1,5,540,283.5,2983.5,Flagship store,Sale
98158207065,269820,2014-01-28,4,2,5,544,285.6,3005.6,e-Shop,Sale
78612992935,268810,2014-01-28,1,1,5,407,213.675,2248.675,e-Shop,Sale
66769817332,267828,2014-01-28,3,1,5,100,52.5,552.5,TeleShop,Sale
91391624776,273831,2014-01-28,6,5,1,775,81.375,856.375,TeleShop,Sale
7640943042,271283,2014-01-27,1,1,1,1331,139.755,1470.755,MBR,Sale
23848726298,272574,2014-01-27,10,6,5,1350,708.75,7458.75,Flagship store,Sale
22618767602,272534,2014-01-27,4,4,3,519,163.485,1720.485,e-Shop,Sale
20069075349,267771,2014-01-27,12,5,5,416,218.4,2298.4,MBR,Sale
20315433060,270239,2014-01-27,12,5,5,1218,639.45,6729.45,TeleShop,Sale
59928033888,274208,2014-01-27,4,1,-4,452,189.84,-1997.84,Flagship store,Return
17601062724,268679,2014-01-27,1,4,4,927,389.34,4097.34,TeleShop,Sale
34115286752,266918,2014-01-27,10,6,3,1381,435.015,4578.015,TeleShop,Sale
59826856100,274751,2014-01-27,11,6,3,566,178.29,1876.29,e-Shop,Sale
18147222234,269376,2014-01-27,10,5,3,693,218.295,2297.295,e-Shop,Sale
42212433680,272313,2014-01-27,3,1,1,663,69.615,732.615,MBR,Sale
96412556748,269841,2014-01-27,10,3,3,394,124.11,1306.11,Flagship store,Sale
75569039317,274952,2014-01-27,7,5,5,483,253.575,2668.575,TeleShop,Sale
74772078732,271683,2014-01-27,5,3,1,798,83.79,881.79,e-Shop,Sale
94902984271,270831,2014-01-27,8,3,5,1221,641.025,6746.025,Flagship store,Sale
94988741280,267488,2014-01-27,3,1,3,382,120.33,1266.33,Flagship store,Sale
96223637288,273924,2014-01-27,8,3,2,632,132.72,1396.72,e-Shop,Sale
89939456523,268996,2014-01-27,1,1,1,1103,115.815,1218.815,e-Shop,Sale
72411019568,271905,2014-01-27,3,1,5,1173,615.825,6480.825,Flagship store,Sale
19240720162,272940,2014-01-26,9,3,3,1203,378.945,3987.945,MBR,Sale
11878870074,268819,2014-01-26,10,5,-4,1486,624.12,-6568.12,e-Shop,Return
10305033839,270350,2014-01-26,3,1,1,275,28.875,303.875,TeleShop,Sale
21803484383,267991,2014-01-26,11,6,5,932,489.3,5149.3,MBR,Sale
36956954883,271381,2014-01-26,10,5,1,374,39.27,413.27,e-Shop,Sale
54108507229,270399,2014-01-26,4,2,-2,838,175.98,-1851.98,MBR,Return
38807835117,269786,2014-01-26,7,5,5,245,128.625,1353.625,Flagship store,Sale
12905992307,267094,2014-01-26,5,3,1,1449,152.145,1601.145,e-Shop,Sale
13196430748,268847,2014-01-26,2,6,5,1444,758.1,7978.1,MBR,Sale
42789741259,266853,2014-01-26,1,1,2,1152,241.92,2545.92,MBR,Sale
35964342169,271769,2014-01-26,1,1,4,642,269.64,2837.64,TeleShop,Sale
10692392213,275022,2014-01-26,4,4,2,1335,280.35,2950.35,e-Shop,Sale
70176609703,272656,2014-01-26,5,3,4,826,346.92,3650.92,e-Shop,Sale
64562440096,270706,2014-01-26,3,5,2,265,55.65,585.65,TeleShop,Sale
86449661887,268352,2014-01-26,10,3,4,1082,454.44,4782.44,e-Shop,Sale
99264354202,275246,2014-01-26,4,3,4,191,80.22,844.22,e-Shop,Sale
44616875326,271937,2014-01-25,4,1,3,121,38.115,401.115,TeleShop,Sale
60097466271,273973,2014-01-25,7,5,5,859,450.975,4745.975,Flagship store,Sale
29734254814,274428,2014-01-25,9,3,4,1186,498.12,5242.12,e-Shop,Sale
29982163778,272482,2014-01-25,1,1,3,1499,472.185,4969.185,e-Shop,Sale
44442512915,274706,2014-01-25,10,3,2,1054,221.34,2329.34,TeleShop,Sale
21682231729,275117,2014-01-25,3,2,3,1459,459.585,4836.585,MBR,Sale
12773478634,267594,2014-01-25,10,6,3,847,266.805,2807.805,e-Shop,Sale
52486968694,267174,2014-01-25,11,5,-3,654,206.01,-2168.01,e-Shop,Return
60959622239,271586,2014-01-25,5,3,3,114,35.91,377.91,e-Shop,Sale
18418145766,273798,2014-01-25,4,3,3,1289,406.035,4273.035,e-Shop,Sale
46821950214,270938,2014-01-25,4,4,5,1057,554.925,5839.925,e-Shop,Sale
25389989724,274955,2014-01-25,4,2,1,1145,120.225,1265.225,Flagship store,Sale
29893265549,267656,2014-01-25,4,4,3,962,303.03,3189.03,MBR,Sale
26839685633,274525,2014-01-25,9,3,5,739,387.975,4082.975,e-Shop,Sale
27440436952,274978,2014-01-25,3,2,4,1100,462,4862,TeleShop,Sale
2725756218,267420,2014-01-25,4,2,4,506,212.52,2236.52,e-Shop,Sale
28610637168,273835,2014-01-25,10,6,5,1402,736.05,7746.05,Flagship store,Sale
89337750703,270020,2014-01-25,7,5,2,1323,277.83,2923.83,e-Shop,Sale
78090081104,267999,2014-01-25,4,2,3,302,95.13,1001.13,e-Shop,Sale
33864744767,275136,2014-01-24,2,6,1,311,32.655,343.655,MBR,Sale
58670851794,275069,2014-01-24,1,2,5,1318,691.95,7281.95,e-Shop,Sale
44443398067,266974,2014-01-24,3,1,1,484,50.82,534.82,Flagship store,Sale
17092832093,272837,2014-01-24,10,6,2,532,111.72,1175.72,e-Shop,Sale
37463585958,268487,2014-01-24,3,1,3,526,165.69,1743.69,TeleShop,Sale
14344968345,268027,2014-01-24,3,2,3,1220,384.3,4044.3,e-Shop,Sale
31630777702,269173,2014-01-24,3,5,3,942,296.73,3122.73,MBR,Sale
9885900126,274364,2014-01-24,7,5,3,1025,322.875,3397.875,e-Shop,Sale
55612634884,270400,2014-01-24,4,4,2,184,38.64,406.64,e-Shop,Sale
49387359321,269964,2014-01-24,4,2,2,1329,279.09,2937.09,TeleShop,Sale
35775731627,272659,2014-01-24,10,3,3,907,285.705,3006.705,e-Shop,Sale
19169459284,274428,2014-01-24,4,3,3,610,192.15,2022.15,MBR,Sale
55756440116,274621,2014-01-24,4,1,1,1336,140.28,1476.28,e-Shop,Sale
47374867028,273703,2014-01-24,3,2,-1,601,63.105,-664.105,MBR,Return
19360494687,273913,2014-01-24,2,6,5,1229,645.225,6790.225,TeleShop,Sale
33249592128,274747,2014-01-24,10,5,2,1404,294.84,3102.84,e-Shop,Sale
33410130471,271768,2014-01-24,4,1,2,506,106.26,1118.26,e-Shop,Sale
24556668524,268054,2014-01-24,1,4,4,176,73.92,777.92,Flagship store,Sale
77367382435,269890,2014-01-24,4,3,5,1218,639.45,6729.45,e-Shop,Sale
86420605962,271448,2014-01-24,4,4,-5,191,100.275,-1055.275,e-Shop,Return
76600689323,269873,2014-01-24,4,1,5,1066,559.65,5889.65,TeleShop,Sale
88864598282,268992,2014-01-24,11,6,2,615,129.15,1359.15,e-Shop,Sale
85020078260,267450,2014-01-24,1,4,2,615,129.15,1359.15,e-Shop,Sale
26783246066,272144,2014-01-23,1,4,-5,513,269.325,-2834.325,e-Shop,Return
11737727324,272392,2014-01-23,8,3,4,402,168.84,1776.84,MBR,Sale
33563154343,271910,2014-01-23,4,3,4,114,47.88,503.88,e-Shop,Sale
16190005315,267164,2014-01-23,7,5,5,1059,555.975,5850.975,e-Shop,Sale
15574931134,274727,2014-01-23,12,6,3,131,41.265,434.265,MBR,Sale
33430226218,270253,2014-01-23,7,5,4,1172,492.24,5180.24,Flagship store,Sale
37224632962,267075,2014-01-23,10,5,1,203,21.315,224.315,e-Shop,Sale
61033643931,272142,2014-01-23,1,4,1,1134,119.07,1253.07,e-Shop,Sale
40381437305,271490,2014-01-23,12,5,2,1374,288.54,3036.54,e-Shop,Sale
27926544340,273095,2014-01-23,11,5,4,170,71.4,751.4,MBR,Sale
11163686220,268526,2014-01-23,4,1,4,274,115.08,1211.08,Flagship store,Sale
62529430460,271110,2014-01-23,4,2,1,1473,154.665,1627.665,e-Shop,Sale
37148079131,272549,2014-01-23,11,5,3,102,32.13,338.13,e-Shop,Sale
32435995107,268151,2014-01-23,4,4,1,998,104.79,1102.79,TeleShop,Sale
11878870074,268819,2014-01-23,10,5,4,1486,624.12,6568.12,e-Shop,Sale
18636776870,270815,2014-01-23,4,3,3,485,152.775,1607.775,MBR,Sale
49021386204,272336,2014-01-23,1,4,4,289,121.38,1277.38,e-Shop,Sale
38689615979,271470,2014-01-23,1,4,1,241,25.305,266.305,e-Shop,Sale
13139143488,267753,2014-01-23,4,4,2,330,69.3,729.3,e-Shop,Sale
79839369986,273511,2014-01-23,4,2,3,633,199.395,2098.395,TeleShop,Sale
95667633915,273251,2014-01-23,6,5,2,360,75.6,795.6,MBR,Sale
83345972260,267740,2014-01-23,12,5,3,133,41.895,440.895,MBR,Sale
94398471140,271266,2014-01-23,6,5,4,937,393.54,4141.54,MBR,Sale
87995244431,268335,2014-01-23,12,5,4,484,203.28,2139.28,e-Shop,Sale
84059330192,272508,2014-01-23,1,2,2,272,57.12,601.12,MBR,Sale
2976029181,272757,2014-01-22,10,6,4,1038,435.96,4587.96,MBR,Sale
20984054103,274662,2014-01-22,2,6,2,333,69.93,735.93,e-Shop,Sale
54060100870,269193,2014-01-22,10,5,5,482,253.05,2663.05,Flagship store,Sale
12512192994,268020,2014-01-22,11,6,-3,558,175.77,-1849.77,Flagship store,Return
56109773285,272973,2014-01-22,4,3,2,1158,243.18,2559.18,TeleShop,Sale
50689573502,275131,2014-01-22,6,5,4,1284,539.28,5675.28,TeleShop,Sale
10365831379,272915,2014-01-22,8,3,1,1442,151.41,1593.41,e-Shop,Sale
17122455708,274150,2014-01-22,10,3,1,890,93.45,983.45,e-Shop,Sale
11698340645,268565,2014-01-22,7,5,4,295,123.9,1303.9,e-Shop,Sale
53052041278,271026,2014-01-22,12,6,1,194,20.37,214.37,e-Shop,Sale
8173671453,269577,2014-01-22,12,5,4,755,317.1,3337.1,Flagship store,Sale
53259113714,270873,2014-01-22,11,5,-3,394,124.11,-1306.11,e-Shop,Return
9142142278,275210,2014-01-22,11,6,2,1109,232.89,2450.89,e-Shop,Sale
47153065619,271075,2014-01-22,5,3,2,998,209.58,2205.58,e-Shop,Sale
45590940309,275210,2014-01-22,10,6,5,259,135.975,1430.975,e-Shop,Sale
28713631539,273896,2014-01-22,10,5,1,202,21.21,223.21,MBR,Sale
35367845543,268467,2014-01-22,4,1,2,898,188.58,1984.58,e-Shop,Sale
25344072305,272312,2014-01-22,4,4,5,239,125.475,1320.475,Flagship store,Sale
36910325287,271357,2014-01-22,3,5,1,469,49.245,518.245,e-Shop,Sale
37989913782,272103,2014-01-22,4,2,4,153,64.26,676.26,e-Shop,Sale
85045362602,274187,2014-01-22,4,2,-1,362,38.01,-400.01,e-Shop,Return
82832776699,267511,2014-01-22,5,3,4,1220,512.4,5392.4,MBR,Sale
90798971378,267304,2014-01-22,5,3,1,1132,118.86,1250.86,TeleShop,Sale
33802822011,269612,2014-01-21,8,3,2,299,62.79,660.79,e-Shop,Sale
14676568049,272414,2014-01-21,4,2,2,982,206.22,2170.22,MBR,Sale
41501757047,273043,2014-01-21,2,6,2,866,181.86,1913.86,Flagship store,Sale
36447947366,275064,2014-01-21,4,2,1,838,87.99,925.99,Flagship store,Sale
41925796707,268548,2014-01-21,12,6,2,615,129.15,1359.15,TeleShop,Sale
61322553703,269246,2014-01-21,4,3,3,779,245.385,2582.385,e-Shop,Sale
13363700256,274301,2014-01-21,10,5,2,367,77.07,811.07,TeleShop,Sale
10371747594,268898,2014-01-21,1,1,2,1381,290.01,3052.01,TeleShop,Sale
40225595567,274277,2014-01-21,3,5,2,1243,261.03,2747.03,Flagship store,Sale
52040034081,271250,2014-01-21,8,3,4,1372,576.24,6064.24,Flagship store,Sale
19354686316,268160,2014-01-21,1,2,-2,238,49.98,-525.98,e-Shop,Return
25193314348,268878,2014-01-21,11,6,4,794,333.48,3509.48,TeleShop,Sale
85045362602,274187,2014-01-21,4,2,1,362,38.01,400.01,e-Shop,Sale
67175706538,273009,2014-01-21,9,3,1,743,78.015,821.015,e-Shop,Sale
89964793494,271992,2014-01-21,9,3,2,1122,235.62,2479.62,TeleShop,Sale
99495311539,267058,2014-01-21,12,5,2,1333,279.93,2945.93,TeleShop,Sale
94404065446,271648,2014-01-21,3,1,5,480,252,2652,e-Shop,Sale
73932997829,271944,2014-01-21,3,5,2,415,87.15,917.15,MBR,Sale
30591818256,269476,2014-01-20,10,6,3,768,241.92,2545.92,TeleShop,Sale
13280641573,271158,2014-01-20,5,3,1,1427,149.835,1576.835,Flagship store,Sale
52928040988,270413,2014-01-20,1,1,3,720,226.8,2386.8,TeleShop,Sale
52486968694,267174,2014-01-20,11,5,3,654,206.01,2168.01,e-Shop,Sale
47961948291,272501,2014-01-20,10,5,4,959,402.78,4238.78,e-Shop,Sale
24239282066,269117,2014-01-20,8,3,5,1304,684.6,7204.6,e-Shop,Sale
18651559499,268923,2014-01-20,5,3,4,314,131.88,1387.88,MBR,Sale
14363773577,271430,2014-01-20,9,3,5,1309,687.225,7232.225,MBR,Sale
194354511,273731,2014-01-20,7,5,4,551,231.42,2435.42,Flagship store,Sale
53741413904,270667,2014-01-20,1,4,3,1336,420.84,4428.84,TeleShop,Sale
59928033888,274208,2014-01-20,4,1,4,452,189.84,1997.84,Flagship store,Sale
6562859200,272924,2014-01-20,10,6,2,262,55.02,579.02,MBR,Sale
35061312450,273094,2014-01-20,3,5,1,1271,133.455,1404.455,MBR,Sale
12307763348,270470,2014-01-20,1,2,2,188,39.48,415.48,TeleShop,Sale
38970583901,271601,2014-01-20,4,4,3,351,110.565,1163.565,e-Shop,Sale
67882262574,274733,2014-01-20,4,1,2,113,23.73,249.73,MBR,Sale
79947059704,272795,2014-01-20,2,6,5,224,117.6,1237.6,MBR,Sale
66124636799,273293,2014-01-20,4,1,1,881,92.505,973.505,e-Shop,Sale
86063855827,271280,2014-01-20,3,1,4,733,307.86,3239.86,MBR,Sale
80432511156,275215,2014-01-20,3,5,-4,1303,547.26,-5759.26,MBR,Return
64609703707,275020,2014-01-20,4,3,2,285,59.85,629.85,e-Shop,Sale
93700052775,267439,2014-01-20,4,1,-2,1088,228.48,-2404.48,Flagship store,Return
68472393297,269372,2014-01-20,5,3,3,1168,367.92,3871.92,e-Shop,Sale
84075235669,266813,2014-01-20,12,6,1,939,98.595,1037.595,MBR,Sale
15471338299,274223,2014-01-19,10,3,4,1042,437.64,4605.64,MBR,Sale
31036369160,272328,2014-01-19,11,6,1,549,57.645,606.645,Flagship store,Sale
59743796727,268744,2014-01-19,1,4,2,1251,262.71,2764.71,e-Shop,Sale
